id,url,titulo,descripcion,plazo_fin,requisitos,estado,fecha_ingesta,fuente,investigacion_id,investigacion_fecha,investigacion_version,investigacion_intentos
49bdf06e36a64055,https://www.recursosculturales.com/ibermusicas-ayudas-modalidad-virtual/,Ibermúsicas abre convocatoria de ayuda a proyectos virtuales 2025,"La convocatoria de Ibermúsicas de ayuda a proyectos virtuales está destinada a la realización de proyectos musicales que utilicen las herramientas virtuales como plataforma: grabación de álbumes, creación de videoclips, shows en streaming, colaboraciones virtuales, video conferencias, talleres virtuales, podcasts y mucho más.
Apertura período de inscripción: Lunes 16 de junio
Cierre período de inscripción: Miércoles 1 de octubre
SOBRE EL PROGRAMA IBERMÚSICAS
Ibermúsicas es un Programa multilater...

[Resumen profundo] /app/data/resumenes_convocatoria/4d498d5a8a4e147a.md",Miércoles 1 de octubre,Proyectos musicales utilizando herramientas virtuales,investigacion_ok,2026-03-11T22:24:29.285484,csv,4d498d5a8a4e147a,2026-04-17T16:02:22.611280,convocatoria-html-v2,0
609cae8b91acaf2e,https://www.subvenciones.gob.es/bdnstrans/A07/es/convocatoria/533909,Sistema Nacional de Publicidad de Subvenciones y Ayudas PÃºblicas,"realización de festivales en Castilla y León y actividades culturales complementarias

[Resumen profundo] /app/data/resumenes_convocatoria/3c7a60aeaf3990b4.md",nov,,investigacion_ok,2026-03-11T22:24:29.285488,csv,3c7a60aeaf3990b4,2026-04-18T04:00:02.587054,convocatoria-html-v2,0
d7530286ebc26e3a,https://www.patagonia.com/how-we-fund/,Hang Tight! Routing to checkout...,"Weâve got our hands full at the moment but we should be up and moving shortly.
This page will automatically refresh and bring you into the website as soon as we can handle it.
U.S. & CANADA |
If you live in the United States or Canada and need to contact us immediately, please call 1.800.638.6464 or email customer_service@patagonia.com.
EUROPE |
European customers can email directsales.europe@patagonia.com or reach us by phone.
JAPAN |
ãè¿·æããæããã¦ããã¾ãããç¾å¨ã¦ã§ããµã¤ãããå©ç¨ããã ãã¾ããã
æãå
¥ãã¾ãã...

[Resumen profundo] /app/data/resumenes_convocatoria/018fbfbe2eb65a55.md",abril y dic,"U.S. & CANADA residents contact Patagonia for immediate needs, European customers email directsales.europe@patagonia.com, Japanese customers contact customerservice.japan@patagoniathai.com.",investigacion_ok,2026-03-11T22:24:29.285492,csv,018fbfbe2eb65a55,2026-04-18T04:02:08.882267,convocatoria-html-v2,0
52fd4bce74156127,https://www.subvenciones.gob.es/bdnstrans/A07/es/convocatoria/541187,Sistema Nacional de Publicidad de Subvenciones y Ayudas PÃºblicas,"realización de actividades de información y difusión de las características del sistema de producción ecológico y otras.

[Resumen profundo] /app/data/resumenes_convocatoria/41f57b75c2341413.md",dic,,investigacion_ok,2026-03-11T22:24:29.285497,csv,41f57b75c2341413,2026-04-18T16:00:02.456485,convocatoria-html-v2,0
41b468d511c71a92,https://eucyl.jcyl.es/web/es/gabinete-proyectos-europeos/educacion-cultura-deporte-turismo.html,TRANSFONTERIZA - educacion deporte,"educacion deporte

[Resumen profundo] /app/data/resumenes_convocatoria/7b7d93867f64fa82.md

[Resumen profundo] /app/data/resumenes_convocatoria/7b7d93867f64fa82.md

[Resumen profundo] /app/data/resumenes_convocatoria/7b7d93867f64fa82.md

[Resumen profundo] /app/data/resumenes_convocatoria/7b7d93867f64fa82.md

[Resumen profundo] /app/data/resumenes_convocatoria/7b7d93867f64fa82.md",,,investigacion_parcial,2026-03-11T22:24:29.285501,csv,7b7d93867f64fa82,2026-04-20T16:00:02.890361,convocatoria-html-v2,5
b4261c8216b2d013,https://eucyl.jcyl.es/web/es/gabinete-proyectos-europeos/medio-ambiente-desarrollo-sostenible.html,TRANSFONTERIZA - desarrollo sost y medio ambiente,"desarrollo sost y medio ambiente

[Resumen profundo] /app/data/resumenes_convocatoria/cf5218c9deaf646b.md

[Resumen profundo] /app/data/resumenes_convocatoria/cf5218c9deaf646b.md

[Resumen profundo] /app/data/resumenes_convocatoria/cf5218c9deaf646b.md

[Resumen profundo] /app/data/resumenes_convocatoria/cf5218c9deaf646b.md

[Resumen profundo] /app/data/resumenes_convocatoria/cf5218c9deaf646b.md",,,investigacion_parcial,2026-03-11T22:24:29.285505,csv,cf5218c9deaf646b,2026-04-21T04:00:02.837991,convocatoria-html-v2,5
4de79c0ef54b5dec,https://www.poctep.eu/es/2014-2020/medioambiente-cambio-clim%C3%A1tico-prevenci%C3%B3n-de-riesgos,"Medioambiente, cambio climático, prevención de riesgos","VER también: Turismo sostenible y conservación del patrimonio natural
Ver también: Otras tématicas POCTEP
PDF: 14 sustainable development projects
Cambio climático, prevención de riesgos
(Categoría 87: “Medidas de adaptación al cambio climático y prevención y gestión de riesgos relacionados con el clima, como la erosión, los incendios, las inundaciones, las tormentas y las sequías, incluida la sensibilización, la protección civil y los sistemas e infraestructuras de gestión de catástrofes”
Categ...

[Resumen profundo] /app/data/resumenes_convocatoria/4ca3e61fb653deea.md",,,investigacion_ok,2026-03-11T22:24:29.285514,csv,4ca3e61fb653deea,2026-04-21T04:02:27.836112,convocatoria-html-v2,0
1c6a86beac5ac087,https://www.subvenciones.gob.es/bdnstrans/A07/es/inicio,Sistema Nacional de Publicidad de Subvenciones y Ayudas PÃºblicas,[Resumen profundo] /app/data/resumenes_convocatoria/024f4dd4426b4d38.md,,,investigacion_ok,2026-03-11T22:57:58.186604,telegram,024f4dd4426b4d38,2026-04-21T16:00:02.676746,convocatoria-html-v2,0
bd8d92fd094585f9,https://www.cdti.es/ayudas/ayudas-neotec,ayudas-neotec,[Resumen profundo] /app/data/resumenes_convocatoria/40382829c28dfac5.md,,,investigacion_ok,2026-03-12T12:29:59.742969,telegram,40382829c28dfac5,2026-04-21T16:00:07.470799,convocatoria-html-v2,0
1ffc184811027348,https://culturayciudadania.cultura.gob.es/cultura-medio-rural.html,https://culturayciudadania.cultura.gob.es/cultura-medio-rural.html,"[Resumen profundo] /app/data/resumenes_convocatoria/208268852af8b115.md

[Resumen profundo] /app/data/resumenes_convocatoria/208268852af8b115.md

[Resumen profundo] /app/data/resumenes_convocatoria/208268852af8b115.md

[Resumen profundo] /app/data/resumenes_convocatoria/208268852af8b115.md

[Resumen profundo] /app/data/resumenes_convocatoria/208268852af8b115.md",,,investigacion_parcial,2026-03-12T16:03:04.254687,telegram,208268852af8b115,2026-04-24T04:00:01.686790,convocatoria-html-v2,5
c20826661a33d70c,https://iclc.toplap.org/2027/,ICLC 2027,"The International Conference on Live Coding (ICLC) is dedicated to practices and research focused on technologies and philosophies that interpret the use of computer code and the public writing of algorithms as performative gestures. In its previous editions the community has provided valuable insights on this practice from diverse perspectives, including artistic, technical, philosophical, educational, social and political.
CALL FOR PARTICIPATION
The 10th edition of ICLC will take place in Antw...

[Resumen profundo] /app/data/resumenes_convocatoria/8d027adccb32ab4b.md",13 de marzo de 2027,"Submisión de propuestas relacionadas con el tema 'Dialogues'. Propuestas en formato de papers, performances en vivo, talleres y eventos satélites. No hay coste de presentación. Se acepta la traducción al idioma nativo o inglés.",investigacion_ok,2026-03-12T21:25:42.882185,telegram,8d027adccb32ab4b,2026-04-22T04:02:07.164487,convocatoria-html-v2,0
f8a0f3473cf5b845,https://resartis.org/open-calls/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcAQ1zxZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaes4jzqjgYZ-9FPR9_LkkyZnWb8sBe0LlK4uHMd91yiS7hYOqcGqp8LvRQ7kw_aem_ykSkzHEgjZY6yUrrLeZEQQ,https://resartis.org/open-calls/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcAQ1zxZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaes4jzqjgYZ-9FPR9_LkkyZnWb8sBe0LlK4uHMd91yiS7hYOqcGqp8LvRQ7kw_aem_ykSkzHEgjZY6yUrrLeZEQQ,"[Resumen profundo] /app/data/resumenes_convocatoria/30f37cc8bb83b483.md

[Resumen profundo] /app/data/resumenes_convocatoria/30f37cc8bb83b483.md

[Resumen profundo] /app/data/resumenes_convocatoria/30f37cc8bb83b483.md

[Resumen profundo] /app/data/resumenes_convocatoria/30f37cc8bb83b483.md

[Resumen profundo] /app/data/resumenes_convocatoria/30f37cc8bb83b483.md",,,investigacion_parcial,2026-03-29T09:24:40.141824,telegram,30f37cc8bb83b483,2026-04-24T16:00:03.750965,convocatoria-html-v2,5
7a82d261e74ed3ee,https://culturayciudadania.cultura.gob.es/ayudas.html?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRzdgQ30wxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacdBEOlZoyYjokRB6DAQXZzZmRztL8Frml-d37DeuHKq8Ezp9c3v1y0pb9ZfA_aem_hgmA10NS3rq2VOvGr9DZlg,https://culturayciudadania.cultura.gob.es/ayudas.html?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRzdgQ30wxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacdBEOlZoyYjokRB6DAQXZzZmRztL8Frml-d37DeuHKq8Ezp9c3v1y0pb9ZfA_aem_hgmA10NS3rq2VOvGr9DZlg,"[Resumen profundo] /app/data/resumenes_convocatoria/b0dc5155291e1ca3.md

[Resumen profundo] /app/data/resumenes_convocatoria/b0dc5155291e1ca3.md

[Resumen profundo] /app/data/resumenes_convocatoria/b0dc5155291e1ca3.md

[Resumen profundo] /app/data/resumenes_convocatoria/b0dc5155291e1ca3.md

[Resumen profundo] /app/data/resumenes_convocatoria/b0dc5155291e1ca3.md",,,investigacion_parcial,2026-03-30T22:06:14.779580,telegram,b0dc5155291e1ca3,2026-04-26T16:00:01.820384,convocatoria-html-v2,5
18a9eda20339281c,https://www.cultura.gob.es/servicios-a-la-ciudadania/catalogo/becas-ayudas-y-subvenciones/ayudas-y-subvenciones/industrias/modernizacion-innovacion-industrias-culturales.html,https://www.cultura.gob.es/servicios-a-la-ciudadania/catalogo/becas-ayudas-y-subvenciones/ayudas-y-subvenciones/industrias/modernizacion-innovacion-industrias-culturales.html,"[Resumen profundo] /app/data/resumenes_convocatoria/ce7e2dfdec2b291e.md

[Resumen profundo] /app/data/resumenes_convocatoria/ce7e2dfdec2b291e.md

[Resumen profundo] /app/data/resumenes_convocatoria/ce7e2dfdec2b291e.md

[Resumen profundo] /app/data/resumenes_convocatoria/ce7e2dfdec2b291e.md

[Resumen profundo] /app/data/resumenes_convocatoria/ce7e2dfdec2b291e.md",,,investigacion_parcial,2026-04-08T14:26:09.600892,telegram,ce7e2dfdec2b291e,2026-04-27T04:00:01.728798,convocatoria-html-v2,5
9200c919767621f8,https://www.cultura.gob.es/cultura/derechos-culturales/ayudas-dgddcc/ayudas-impacto-social.html?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRzdgRLEilleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaekpikdu_e_MtGrQKqDpEHijJWAuc_KQKACVmaUUlmqaTy3X-KUVchzDz7kkg_aem_fBChbqlejUgd0_iJrYT04A,ayudas impacto social.html?utm source=ig&utm medium=social&utm content=link in bio&fbclid=PAdGRzdgRLEilleHRuA2FlbQIxMQBz,"[Resumen profundo] /app/data/resumenes_convocatoria/e10e19f5a204b41f.md

[Resumen profundo] /app/data/resumenes_convocatoria/e10e19f5a204b41f.md

[Resumen profundo] /app/data/resumenes_convocatoria/e10e19f5a204b41f.md

[Resumen profundo] /app/data/resumenes_convocatoria/e10e19f5a204b41f.md

[Resumen profundo] /app/data/resumenes_convocatoria/e10e19f5a204b41f.md",,,investigacion_parcial,2026-04-14T12:28:35.874201,telegram,e10e19f5a204b41f,2026-04-29T04:00:01.352706,convocatoria-html-v2,5
e308a30d8690ff65,https://labea.net/materia-bosque/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcARNoqdleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeS0fLWyg8rf880o6FrW9xchQu9CjW8IfnrJ2GgzlU5Skm34HVZV549Avh4vA_aem_24pC_J-UW3Isbl83SGeqBA,Materia Bosque,[Resumen profundo] /app/data/resumenes_convocatoria/8c97bf3ea5304610.md,,,investigacion_ok,2026-04-16T11:09:56.091949,telegram,8c97bf3ea5304610,2026-04-27T16:02:16.237019,convocatoria-html-v2,0
5423e4d411eb67e0,https://www.cultura.gob.es/servicios-a-la-ciudadania/catalogo/general/31/3190334/ficha/3190334-2026.html?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRzdgRp4IpleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadnKJck-WsEwCcYmsKbSwNorhPVulvZtvepRwIhaKOBnItK2xgI0IxVA_NbAg_aem_wnpugKHUidJmMiWPXd3YcA,3190334 2026.html?utm source=ig&utm medium=social&utm content=link in bio&fbclid=PAdGRzdgRp4IpleHRuA2FlbQIxMQBzcnRjBmFwc,"[Resumen profundo] /app/data/resumenes_convocatoria/b371e02a5fabc7c4.md

[Resumen profundo] /app/data/resumenes_convocatoria/b371e02a5fabc7c4.md

[Resumen profundo] /app/data/resumenes_convocatoria/b371e02a5fabc7c4.md

[Resumen profundo] /app/data/resumenes_convocatoria/b371e02a5fabc7c4.md

[Resumen profundo] /app/data/resumenes_convocatoria/b371e02a5fabc7c4.md",,,investigacion_parcial,2026-05-07T21:17:32.978216,telegram,b371e02a5fabc7c4,2026-05-10T04:00:01.375613,convocatoria-html-v2,5
3286eaa8587f5b07,https://berlinscienceweek.com/call-participation?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcARp4TRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacXGky2cSwH68LvoJ5iH101VLD1N4edlGo27VC3nM9_TmE91xmGEM0DFWEJhw_aem_JDop6Dp87CMR15mmwrIg9A,CALL FOR PARTICIPATION,"La convocatoria de participación de Berlin Science Week ofrece oportunidades para la participación en el programa de la ciudad, patrocinio y voluntariado. Los interesados deben proporcionar una memoria, un presupuesto y otros documentos solicitados por la organización para su consideración.

[Resumen profundo] /app/data/resumenes_convocatoria/a0bd57df32bf6a47.md",,,investigacion_ok,2026-05-07T21:19:48.585996,telegram,a0bd57df32bf6a47,2026-05-08T04:01:43.442317,convocatoria-html-v2,0
